uttr_id,happy,angry,sad,neutral,worried,surprise,video_id,start,end,text
sample_00004082,0,0,0,1,0,0,sample_00004082,0,3.56,"Since I have a child now, I will definitely strive to be a good father."
sample_00004083,0,0,0,1,0,0,sample_00004083,0,1.12,I won't go back.
sample_00004084,0,0,1,0,0,0,sample_00004084,0,1.84,"How can there be male nurses, get out of here for me."
sample_00004085,1,0,0,0,0,0,sample_00004085,0,3.2,Your second brother has been diagnosed with cancer.
sample_00004086,0,0,0,1,0,0,sample_00004086,0,3.56,"There's no plan, I just got back from a business trip yesterday and had meetings all day."
sample_00004089,0,1,0,0,0,0,sample_00004089,0,6.4,"In the past, I was not doing enough in terms of dealing with patients, so I hope that by competing for the residency, I can make up for what I lacked."
sample_00004090,0,0,0,1,0,0,sample_00004090,0,1,Hahaha
sample_00004091,0,0,0,0,1,0,sample_00004091,0,3.56,"If I go in again, there will be no one to help you."
sample_00004093,1,0,0,0,0,0,sample_00004093,0,8.64,Are you going back? Didn't you say you would never go back? What happened? Don't you want to be a writer anymore?
sample_00004095,0,0,0,1,0,0,sample_00004095,0,1.44,"Get this matter locked down and settled, finalizing it with one stroke."
sample_00004096,0,0,1,0,0,0,sample_00004096,0,3.92,"No need, I, I'll just borrow this chair to sit for a while, my legs are a bit weak."
sample_00004099,0,1,0,0,0,0,sample_00004099,0,4.58,Why don't I have any impression?
sample_00004100,1,0,0,0,0,0,sample_00004100,0,2.88,"Have you ever considered, switching your major, to our astronomy department?"
sample_00004101,0,0,1,0,0,0,sample_00004101,0,2.8,"Divorce isn't that easy, after all, we've been together for seven years."
sample_00004102,1,0,0,0,0,0,sample_00004102,0,3.31,"Shanshan, did you not argue in the store later?"
sample_00004104,0,0,0,0,0,1,sample_00004104,0,6.8,"Can I stop worrying? You, this child, have never known how to behave since you were young. When I ask you to plead with someone, you can't even open your mouth for a long time."
sample_00004105,0,1,0,0,0,0,sample_00004105,0,2.04,"It's not nitpicking, what should we do if the police come?"
sample_00004107,0,0,0,1,0,0,sample_00004107,0,4,"There's no rush for this, please help me complete the audit project first."
sample_00004108,0,0,0,0,1,0,sample_00004108,0,9.56,"Jiahe, I'm sorry for everything I've done in my life."
sample_00004110,1,0,0,0,0,0,sample_00004110,0,2.6,I believe he will recognize you sooner or later.
sample_00004111,1,0,0,0,0,0,sample_00004111,0,2.2,What did that peach say?
sample_00004114,0,0,0,1,0,0,sample_00004114,0,1.2,I will never tell anyone.
sample_00004116,0,0,0,1,0,0,sample_00004116,0,1.96,Call me when you get home.
sample_00004118,1,0,0,0,0,0,sample_00004118,0,2.76,
sample_00004122,0,0,0,1,0,0,sample_00004122,0,1.44,Don't even mention how ugly it is.
sample_00004124,0,0,0,0,1,0,sample_00004124,0,1.73,This is since the last time you were in front of the old master.
sample_00004125,0,1,0,0,0,0,sample_00004125,0,3.97,I'm sorry.
sample_00004126,0,1,0,0,0,0,sample_00004126,0,1.32,
sample_00004127,0,0,0,1,0,0,sample_00004127,0,3.12,"You just need to prepare yourself, leave the rest to me."
sample_00004128,1,0,0,0,0,0,sample_00004128,0,6.36,"We have a special relationship with their family, they won't say anything anymore."
sample_00004131,0,1,0,0,0,0,sample_00004131,0,2.8,"Especially stylish, especially happy. I am living a very blissful life."
sample_00004132,0,0,0,0,1,0,sample_00004132,0,3.76,"Director Zeng said, our emergency room is quite special, so this time it's rotated every half a year."
sample_00004133,0,1,0,0,0,0,sample_00004133,0,3.92,"I just want to make the house a bit cozier, so that I can feel motivated to work inside."
sample_00004134,0,0,0,1,0,0,sample_00004134,0,3.4,"One day, I'll give you a pile of cow dung, then you'll say 'I love you' to it a thousand times, and then you'll eat it."
sample_00004135,1,0,0,0,0,0,sample_00004135,0,7.52,"He also said that I would regret it when the time comes. I don't know what he's talking about, but if he's testing me, then my family would be in trouble."
sample_00004136,0,1,0,0,0,0,sample_00004136,0,6.16,"You just listed seven points about me in one breath, as if I have committed seven deadly sins."
sample_00004137,1,0,0,0,0,0,sample_00004137,0,3.24,"I've told you not to donate money to the welfare home, but you still want to donate."
sample_00004139,1,0,0,0,0,0,sample_00004139,0,2.52,"However, if someone is unwilling."
sample_00004140,0,1,0,0,0,0,sample_00004140,0,0.97,
sample_00004142,0,1,0,0,0,0,sample_00004142,0,1.4,She suddenly told me yesterday.
sample_00004143,0,1,0,0,0,0,sample_00004143,0,2.17,"Remember, if you can say it, you can do it."
sample_00004144,0,0,0,1,0,0,sample_00004144,0,4.4,"I have the right to stop him, otherwise if everyone is like him, then the front desk would be in vain."
sample_00004145,0,1,0,0,0,0,sample_00004145,0,2.76,"As for being out of place, I've always believed in the saying ""the higher the note, the fewer the companions""."
sample_00004147,1,0,0,0,0,0,sample_00004147,0,2.32,"You should know that life is paramount, right? Your consideration is not thorough enough."
sample_00004148,0,0,1,0,0,0,sample_00004148,0,0.76,"Where, where?"
sample_00004150,1,0,0,0,0,0,sample_00004150,0,1.16,I left with nothing but the clothes on my back.
sample_00004153,1,0,0,0,0,0,sample_00004153,0,4.21,Do you also wish for me to disappear?
sample_00004155,0,0,0,0,0,1,sample_00004155,0,1.3,I have to take the test again.
sample_00004156,1,0,0,0,0,0,sample_00004156,0,4.18,"I'm sorry, I'm really sorry. I've been so busy lately that I completely forgot. I apologize for causing you any inconvenience."
sample_00004159,0,0,0,1,0,0,sample_00004159,0,3.28,"When did you earn money to spend for me, when did you eat delicious food for me, eww."
sample_00004161,1,0,0,0,0,0,sample_00004161,0,1.44,Don't you care about me at all?
sample_00004162,1,0,0,0,0,0,sample_00004162,0,1.2,What's wrong with you? Are you sick?
sample_00004163,0,0,0,1,0,0,sample_00004163,0,5.17,Huh! Is this the condition you offer to help me develop my career?
sample_00004164,1,0,0,0,0,0,sample_00004164,0,9.12,"That won't work either. He insists on going even when I forbid him. He, as an elder brother, should educate his younger sister because of me. It's really hard for me to be in the middle."
sample_00004166,0,1,0,0,0,0,sample_00004166,0,2.52,"The world is so small, after making a round of phone calls, everything becomes clear, right?"
sample_00004167,0,0,0,1,0,0,sample_00004167,0,1.2,
sample_00004170,0,1,0,0,0,0,sample_00004170,0,2.52,"I'm telling you, my older brother has been greatly wronged this time."
sample_00004173,0,0,0,0,1,0,sample_00004173,0,1.64,
sample_00004174,0,1,0,0,0,0,sample_00004174,0,6.08,"The expert from the hospital said that if we don't do the surgery now, it will be too late. I can't think too much about it now, please help, please help."
sample_00004177,0,0,0,0,1,0,sample_00004177,0,2.33,"I want to live with Xiao Ming, eating and sleeping together."
sample_00004179,0,0,0,1,0,0,sample_00004179,0,8.92,"I think, if he knew I was coming to check on him, he might, he might overthink it, you know? So I'm worried, can you understand?"
sample_00004180,0,1,0,0,0,0,sample_00004180,0,10.4,"I'm truly praising you. Actually, you don't have to do anything. How old are you? When I was your age, I didn't have the experiences you've had. Your child is already so big."
sample_00004182,0,0,0,1,0,0,sample_00004182,0,3.68,"Hey, you have to go to work early in the morning. You, you should come back earlier in the evening."
sample_00004185,0,0,1,0,0,0,sample_00004185,0,4.12,"Can you tell me, what exactly happened?"
sample_00004186,0,1,0,0,0,0,sample_00004186,0,11.52,"Thank you for comforting me, but the fact is that I almost lost control today, almost hurt Xiao Ming, did I almost hurt you too?"
sample_00004187,1,0,0,0,0,0,sample_00004187,0,1.28,"Of course, it should be sent over."
sample_00004188,1,0,0,0,0,0,sample_00004188,0,4.16,"One cannot know, nor pretend not to know, because it could potentially involve matters of life and death."
sample_00004189,0,1,0,0,0,0,sample_00004189,0,6.33,"The photo you last sent from home, I have brought back one for you."
sample_00004190,0,0,1,0,0,0,sample_00004190,0,4.28,"This restaurant is now the only connection between you and me. Once it's gone, we will have no reason to see each other again."
sample_00004191,0,0,0,1,0,0,sample_00004191,0,5.68,"What a trap! Your aunt is worried that you'll eat instant noodles every day and ruin your health, but you don't appreciate it."
sample_00004194,0,0,0,0,1,0,sample_00004194,0,5.96,"Stop bothering me, do you know where Gan Jing is now?"
sample_00004195,0,0,0,1,0,0,sample_00004195,0,5.08,
sample_00004198,0,0,0,1,0,0,sample_00004198,0,2.46,Why are you doing this?
sample_00004201,0,1,0,0,0,0,sample_00004201,0,1.76,"Okay, then I'll wait for him."
sample_00004202,0,1,0,0,0,0,sample_00004202,0,5.68,"I just landed, turned down someone's French feast, just to go eat a 28 yuan hot pot with you."
sample_00004203,0,1,0,0,0,0,sample_00004203,0,2.33,"Waving in front of my sister every day, but she's not moved at all."
sample_00004205,0,0,0,0,1,0,sample_00004205,0,1.84,I actually wish he could truly disappear.
sample_00004206,0,1,0,0,0,0,sample_00004206,0,4.88,"When there is not enough saliva, when the supply is insufficient, it feels like being punished."
sample_00004209,0,0,0,1,0,0,sample_00004209,0,4.84,"I was young at that time, I only remember once, he hit my mom with a rice spoon."
sample_00004210,0,0,1,0,0,0,sample_00004210,0,1.72,"Huang Weiyi, I know who you're affiliated with, go and relay the message to Cao Xiaoqiang."
sample_00004211,0,1,0,0,0,0,sample_00004211,0,1.16,Hurry up and sit down for a meal.
sample_00004213,1,0,0,0,0,0,sample_00004213,0,2,Didn't he say he would wait for me for a lifetime?
sample_00004215,0,1,0,0,0,0,sample_00004215,0,2.33,"Alright, no more talking, I got it."
sample_00004216,1,0,0,0,0,0,sample_00004216,0,0.88,Are you okay?
sample_00004218,0,1,0,0,0,0,sample_00004218,0,2.48,Today is such a terrible day.
sample_00004219,0,0,0,1,0,0,sample_00004219,0,4.92,"Are you saying that too hurtful? Okay, do whatever you want in the future, I don't care, okay?"
sample_00004220,0,0,1,0,0,0,sample_00004220,0,8.52,"So you can see me, huh? Alright, I understand. See you later."
sample_00004224,0,0,0,1,0,0,sample_00004224,0,2.12,"Not here, where has it gone?"
sample_00004227,0,0,0,1,0,0,sample_00004227,0,4.08,"He only recognizes money, what else does he recognize? One word, vulgar, two words, too vulgar, three words, extremely vulgar."
sample_00004229,1,0,0,0,0,0,sample_00004229,0,8.48,"I want him to gradually get to know me, to daydream about me, to be haunted by thoughts of me, to be on the verge of speaking but unable to stop himself."
sample_00004232,1,0,0,0,0,0,sample_00004232,0,0.64,What do you think?
sample_00004234,0,0,0,0,1,0,sample_00004234,0,1.52,It's about living very true to oneself.
sample_00004236,0,0,0,1,0,0,sample_00004236,0,4.32,"Don't impose your indifference, selfishness, and ruthlessness on others. If you don't want to go, just say it directly."
sample_00004237,0,0,0,0,0,1,sample_00004237,0,5.92,"But if we just forgive her like this, he will think that it's not a big deal, and she will make the same mistake again when encountering the same situation."
sample_00004238,0,0,0,1,0,0,sample_00004238,0,1.76,"Don't worry about me, did you have feelings?"
sample_00004241,0,1,0,0,0,0,sample_00004241,0,5.6,"Do I have the face to go? If it wasn't for me, Liang Cong would still be the lead singer of that band."
sample_00004242,0,1,0,0,0,0,sample_00004242,0,1.76,You are looking for me.
sample_00004244,0,0,1,0,0,0,sample_00004244,0,1.48,"I'm telling you, Brother Li, you just don't understand this."
sample_00004245,0,1,0,0,0,0,sample_00004245,0,4.32,"Let me tell you, buddy, what did we rely on to survive to this day."
sample_00004246,0,0,0,1,0,0,sample_00004246,0,2.64,Could you handle this matter for me?
sample_00004248,1,0,0,0,0,0,sample_00004248,0,7.52,"We planned to go grocery shopping with her, but I indeed had something scheduled in advance yesterday that required me to go out, so I didn't go."
sample_00004249,0,0,0,0,1,0,sample_00004249,0,4.88,"Yeah, how come I didn't do well in any of the exams? What do you think I should do?"
sample_00004253,1,0,0,0,0,0,sample_00004253,0,1.68,When did this happen to you? How did you get breast cancer?
sample_00004254,0,1,0,0,0,0,sample_00004254,0,6.24,"Hello, Teacher Ouyang, Xiao Su has left."
sample_00004255,0,0,1,0,0,0,sample_00004255,0,0.92,"Maybe he's not as smart as you are, maybe he's not better than you in any way."
sample_00004256,0,0,1,0,0,0,sample_00004256,0,2.17,"It's okay, it's okay, I'm in good health."
sample_00004257,0,0,0,1,0,0,sample_00004257,0,9.52,"In the eyes of our doctors, the ups and downs of the patients are not something we pay much attention to. I care about whether I can help you solve the problem."
sample_00004258,0,1,0,0,0,0,sample_00004258,0,0.8,Mind your own business.
sample_00004260,0,0,0,1,0,0,sample_00004260,0,8.4,"And I helped them solve such a big case, and saved a life! And what's the result? They called me in and locked me up for a few days."
sample_00004262,0,0,0,0,0,1,sample_00004262,0,1.32,"You, you're not hurt, are you?"
sample_00004264,0,1,0,0,0,0,sample_00004264,0,3.64,
sample_00004265,0,0,0,0,1,0,sample_00004265,0,3.24,"We are on the way back, driving from there."
sample_00004269,0,0,1,0,0,0,sample_00004269,0,1.6,I personally delivered it.
sample_00004270,0,0,0,1,0,0,sample_00004270,0,14.79,"I just hope you can be a little happier. Dad has been gone for so long, I think, I think he won't come back. You should have your own new life."
sample_00004271,0,1,0,0,0,0,sample_00004271,0,10.16,"Don't worry too much, she will be with you from now on. No, this child will definitely go to college sooner or later. Once she goes to college, she will definitely live on campus. So, it's only on weekends that she might come back to spend time with you. Please take the trouble to accompany her more."
sample_00004273,1,0,0,0,0,0,sample_00004273,0,2.44,"It's not for me to eat, if you can make a cake, it will be convenient for you to find a boyfriend in the future, right?"
sample_00004277,0,0,0,0,1,0,sample_00004277,0,8.32,"Since you've brought up divorce, I'll tell you the truth, I was also adopted by my father."
sample_00004278,1,0,0,0,0,0,sample_00004278,0,1.96,Don't you think there is a special purpose?
sample_00004279,0,0,0,0,0,1,sample_00004279,0,2.64,"The white knife goes in, the red knife comes out, the simpler the better."
