uttr_id,video_id,start,end,text,valence,arousal,dominance
sample_00001428,sample_00001428,0,4.0,,1.0,0.47,0.544
sample_00003369,sample_00003369,0,3.48,We have to let him taste this feeling.,0.0,0.0,0.0
sample_00002400,sample_00002400,0,2.24,"I am sincere, I really can't let you go from my heart.",-0.812,0.648,-0.21
sample_00002431,sample_00002431,0,1.92,,-0.55,-0.334,-0.702
sample_00004598,sample_00004598,0,4.48,"Let me tell you, I haven't eaten or slept for three days and three nights.",-0.756,0.66,0.208
sample_00003948,sample_00003948,0,6.28,"There's no problem with the wedding. The bride has it, but what about the groom? Should she be left alone?",1.0,0.47,0.544
sample_00000309,sample_00000309,0,2.93,"As an unemployed person, do you enjoy deliberately making things difficult for me?",-0.55,-0.334,-0.702
sample_00005951,sample_00005951,0,1.92,Don't always say such things to me.,-0.55,-0.334,-0.702
sample_00005603,sample_00005603,0,2.32,Indeed.,0.0,0.0,0.0
sample_00001090,sample_00001090,0,5.6,,-0.756,0.66,0.208
sample_00001510,sample_00001510,0,2.56,I'm not in a hurry either.,0.0,0.0,0.0
sample_00000955,sample_00000955,0,2.72,"No, you still have a mole in the company.",-0.756,0.66,0.208
sample_00001367,sample_00001367,0,7.72,"And that girl, she feels like a little fairy, because she often comes up with things that I can't even think of.",0.568,0.71,0.078
sample_00006679,sample_00006679,0,2.13,"Yes, Liu Dong, and then we had a big fight. She insisted on making our relationship particularly bad.",0.0,0.0,0.0
sample_00003360,sample_00003360,0,2.52,What? You're still at home?,-0.55,-0.334,-0.702
sample_00001866,sample_00001866,0,6.48,"If you don't want to study properly, you don't have to stay in this class. Pack up your things and leave.",-0.55,-0.334,-0.702
sample_00004957,sample_00004957,0,6.68,"The car is in such a bad condition, How bad will things happen to the person? Son, did you take that person to the hospital?",0.0,0.0,0.0
sample_00000029,sample_00000029,0,2.8,"No wonder, I saw Qu Xiaoxiao holding a computer and a file folder.",1.0,0.47,0.544
sample_00002945,sample_00002945,0,0.92,"So, I still have to thank you.",-0.756,0.66,0.208
sample_00003776,sample_00003776,0,2.2,"The wedding dress for Xu Guangmei has already arrived, give him a call.",-0.812,0.648,-0.21
sample_00002359,sample_00002359,0,4.92,"I feel very lonely inside, then you appeared, a rich second generation, tall, rich and handsome, and also wealthy.",-0.756,0.66,0.208
sample_00002532,sample_00002532,0,5.44,"Based on your likability, I have no choice but to acknowledge you as my son today.",-0.812,0.648,-0.21
sample_00003692,sample_00003692,0,2.6,"In love, the one who takes it seriously first, loses.",0.0,0.0,0.0
sample_00002278,sample_00002278,0,2.96,Me? I'm at home.,0.0,0.0,0.0
sample_00004404,sample_00004404,0,4.52,"Gan Jing, as your friend, I really advise you to stay away from him.",-0.55,-0.334,-0.702
sample_00003763,sample_00003763,0,2.48,"It is the biggest thing in our family, the most important thing, you don't be careless.",1.0,0.47,0.544
sample_00006206,sample_00006206,0,4.36,"How am I supposed to believe you? You intentionally left me in the car, didn't you?",-0.812,0.648,-0.21
sample_00001783,sample_00001783,0,2.64,"This is okay, right?",0.0,0.0,0.0
sample_00000450,sample_00000450,0,1.68,What will happen to you in the future? I don't know.,-0.812,0.648,-0.21
sample_00004869,sample_00004869,0,2.24,"So when I watched the Spring Festival Gala, Jackie Chan made it the most unforgettable night.",0.0,0.0,0.0
sample_00003053,sample_00003053,0,2.21,Didn't you say you loved me?,-0.812,0.648,-0.21
sample_00002836,sample_00002836,0,7.36,,-0.812,0.648,-0.21
sample_00000479,sample_00000479,0,1.96,Who cut all these photos?,-0.812,0.648,-0.21
samplenew_00004670,samplenew_00004670,0,4.12,"Xiao Tian, I want to discuss an issue with you.",-0.55,-0.334,-0.702
sample_00000031,sample_00000031,0,2.32,,-0.812,0.648,-0.21
sample_00003180,sample_00003180,0,1.6,I took three days off to accompany you.,0.0,0.0,0.0
sample_00000574,sample_00000574,0,5.44,"Last night, I was at Teacher Ji's house. Teacher Ji and her husband kept praising you.",-0.756,0.66,0.208
sample_00000833,sample_00000833,0,2.2,I heard everything you said in the kitchen the last time you came.,-0.812,0.648,-0.21
sample_00005542,sample_00005542,0,2.44,"When I was waiting for Gan Jing, I didn't delay my own life.",-0.756,0.66,0.208
sample_00004394,sample_00004394,0,14.24,"It really is my problem, the reason why I chose to break up with him is because there is a high possibility.",-0.756,0.66,0.208
sample_00002055,sample_00002055,0,7.08,How can I manage this? That seat is where my husband was eating!,-0.55,-0.334,-0.702
sample_00004355,sample_00004355,0,2.8,Last night,0.0,0.0,0.0
sample_00002718,sample_00002718,0,3.56,"If you are in real pain, there's nothing the doctor can do.",-0.756,0.66,0.208
sample_00001806,sample_00001806,0,8.96,"Good for you! Despite your small size, you're quite strong. Even Dr. Cheng couldn't handle that rabies case just now, but you sorted it out in no time.",0.0,0.0,0.0
samplenew_00021100,samplenew_00021100,0,4.39,"No matter what has been done, nothing is impossible.",0.0,0.0,0.0
sample_00005377,sample_00005377,0,5.84,How on earth did you get to know him?,0.0,0.0,0.0
sample_00000846,sample_00000846,0,7.64,"Hey, godmother, I was just thinking about calling you! My mom brought some face masks, I'll bring them to you tomorrow.",-0.55,-0.334,-0.702
sample_00001085,sample_00001085,0,4.13,"Two and a half months ago, which is half a month before the crime occurred.",-0.756,0.66,0.208
sample_00001136,sample_00001136,0,6.0,"Instead of standing there lost in thought, why not step forward, give a hug and a kiss, only then can you truly know your innermost feelings.",1.0,0.47,0.544
sample_00006919,sample_00006919,0,1.56,Why should I apologize if I did nothing wrong?,0.0,0.0,0.0
sample_00000010,sample_00000010,0,1.46,,0.0,0.0,0.0
sample_00006807,sample_00006807,0,10.08,"And Director Zeng, talking to me one by one like that, neither hot nor cold, to be honest, I am very disappointed. I'm very disappointed in all of you doctors!",-0.812,0.648,-0.21
sample_00001456,sample_00001456,0,2.0,"No, but don't overthink it.",-0.55,-0.334,-0.702
sample_00002267,sample_00002267,0,2.88,What are your plans after returning to Beijing?,-0.756,0.66,0.208
sample_00003981,sample_00003981,0,3.16,"We always talk about team building, but when we encounter pressure.",0.0,0.0,0.0
sample_00001472,sample_00001472,0,2.92,"The two of us sitting here, it's like a conversation between leaders.",0.568,0.71,0.078
sample_00000444,sample_00000444,0,1.27,Shanshan finally returned to your embrace.,-0.756,0.66,0.208
sample_00002105,sample_00002105,0,6.6,"So it turns out that Qin Tian is Qin Lang's younger brother, Ling Jie is saved now.",1.0,0.47,0.544
sample_00005487,sample_00005487,0,2.01,Is this Director Zhang really my biological mother?,1.0,0.47,0.544
sample_00005621,sample_00005621,0,2.2,"I guess you also don't want others to know about this matter, right?",0.0,0.0,0.0
sample_00003142,sample_00003142,0,6.76,"As long as I watch it swim back and forth every day, it will give me energy, and my life will become stronger.",-0.756,0.66,0.208
samplenew_00005523,samplenew_00005523,0,5.23,"Liu Xing, I hope that when you go back, you will seriously reflect on your own behavior.",-0.812,0.648,-0.21
sample_00005189,sample_00005189,0,3.52,"I have evidence, look, this is a photo of you and my mom.",1.0,0.47,0.544
samplenew_00012272,samplenew_00012272,0,4.31,"Jing Rui, I'm very sorry.",-0.756,0.66,0.208
sample_00004894,sample_00004894,0,2.2,Start with whether you can avoid being hit by speaking out.,1.0,0.47,0.544
sample_00004163,sample_00004163,0,5.17,Huh! Is this the condition you offer to help me develop my career?,0.0,0.0,0.0
sample_00001199,sample_00001199,0,3.32,"You are so kind, you will definitely find someone who loves you.",-0.756,0.66,0.208
sample_00000963,sample_00000963,0,2.93,Are you really going to date that guy?,0.0,0.0,0.0
sample_00004460,sample_00004460,0,1.36,,-0.812,0.648,-0.21
sample_00006300,sample_00006300,0,1.37,I will pick you up for work in the future.,-0.812,0.648,-0.21
sample_00001142,sample_00001142,0,0.8,Who should I look for if not you?,-0.812,0.648,-0.21
sample_00000277,sample_00000277,0,2.76,"This is my home, you, you, and you.",-0.55,-0.334,-0.702
sample_00000781,sample_00000781,0,2.88,"It was so sudden, at that moment, my mind went blank.",-0.756,0.66,0.208
sample_00004248,sample_00004248,0,7.52,"We planned to go grocery shopping with her, but I indeed had something scheduled in advance yesterday that required me to go out, so I didn't go.",1.0,0.47,0.544
samplenew_00007124,samplenew_00007124,0,4.01,"Only when the Empress takes care of herself, can she possibly avenge Miss Liuzhu.",-0.812,0.648,-0.21
sample_00004482,sample_00004482,0,4.24,"No, Yuan Hao, you are quite interesting. You don't believe me, but you believe Luo Yiyang.",-0.756,0.66,0.208
sample_00001848,sample_00001848,0,6.16,"Li Lan Ying, you are simply unreasonable. Acting like this will only make people look down on you.",-0.756,0.66,0.208
sample_00005532,sample_00005532,0,3.45,"Meet Nurse Lin, say hello to her for me.",-0.812,0.648,-0.21
sample_00005273,sample_00005273,0,3.28,"Rest assured, I will not make any more demands when I am on site in the future.",1.0,0.47,0.544
sample_00001953,sample_00001953,0,1.72,There are still some other requirements!,0.0,0.0,0.0
sample_00003279,sample_00003279,0,5.36,"But you, using such a despicable method, inciting students to do such things, you,",1.0,0.47,0.544
sample_00003900,sample_00003900,0,4.24,"Your brother has finally given the Fan family a grandson in these years, what about you? What else do you have besides this pile of clothes?",-0.812,0.648,-0.21
sample_00001049,sample_00001049,0,2.21,You don't look good in photos.,0.0,0.0,0.0
sample_00005294,sample_00005294,0,6.48,"We were wrong, and we admit it. What happened today was our fault.",1.0,0.47,0.544
sample_00002039,sample_00002039,0,4.88,"We always thought you were a very reticent person, but surprisingly, you are so eloquent. What an awakening.",-0.55,-0.334,-0.702
sample_00001114,sample_00001114,0,24.08,"Xiao Hong, you are the author of ""The Field of Life and Death"" and ""Market Street"". You should consider your position in literature, you should aim higher, the higher and further you fly, the better.",-0.812,0.648,-0.21
sample_00000920,sample_00000920,0,2.61,"I didn't sleep this morning either, after rushing out the report.",0.0,0.0,0.0
sample_00003584,sample_00003584,0,7.28,"No, is having a baby that impressive?",-0.756,0.66,0.208
sample_00000875,sample_00000875,0,6.24,"I am such an unfilial son. I let my father lie in the hospital for four hours for nothing, and then just watched him leave like that.",-0.55,-0.334,-0.702
sample_00005174,sample_00005174,0,2.88,"It's all about the experiences of successful people, he encourages me to study hard.",0.0,0.0,0.0
sample_00005734,sample_00005734,0,2.77,"Mom, Fangda has already eaten, I want to eat too!",0.568,0.71,0.078
sample_00005045,sample_00005045,0,0.68,Hehe.,1.0,0.47,0.544
sample_00006114,sample_00006114,0,12.36,"Mom, I understand everything you've said, but I just can't let it go in my heart.",1.0,0.47,0.544
sample_00001036,sample_00001036,0,3.52,"It's wrong! In my opinion, you shouldn't have let Yuanhao be a substitute.",-0.812,0.648,-0.21
sample_00003139,sample_00003139,0,3.48,"You go ahead, I want to be alone and think.",-0.55,-0.334,-0.702
sample_00002557,sample_00002557,0,1.0,Who are you?,-0.756,0.66,0.208
sample_00004963,sample_00004963,0,3.24,"I'm telling you, Lele, I don't like him. If you do this again, it's called betrayal.",-0.55,-0.334,-0.702
sample_00003187,sample_00003187,0,4.16,"She misunderstood me, don't you think you've caused enough trouble? Shouldn't you be making a profound self-examination?",-0.756,0.66,0.208
samplenew_00021929,samplenew_00021929,0,4.68,"Yes, and I am a teacher who teaches all subjects.",-0.55,-0.334,-0.702
samplenew_00011020,samplenew_00011020,0,6.07,Killing one's own father is an act that goes against filial piety.,1.0,0.47,0.544
sample_00006060,sample_00006060,0,4.08,"I paid for my own first-class cabin, do you have the money for yours?",-0.756,0.66,0.208
sample_00003278,sample_00003278,0,1.29,"You indeed drank alcohol, but your mind must be clear.",1.0,0.47,0.544
sample_00004218,sample_00004218,0,2.48,Today is such a terrible day.,-0.756,0.66,0.208
sample_00003084,sample_00003084,0,0.68,"What's up, just before leaving, you want to unite with your father.",0.0,0.0,0.0
sample_00004880,sample_00004880,0,3.04,How do you live then? Where do you stay? Do you rent a house?,-0.55,-0.334,-0.702
samplenew_00068710,samplenew_00068710,0,4.88,"Sir, all I need is the right time, and my grandfather can be saved.",-0.812,0.648,-0.21
sample_00000144,sample_00000144,0,7.0,She is the daughter of a leader in the Health Bureau. We have been together for seven years. Everyone says that he was promoted to the position of deputy chief physician at the speed of light.,0.0,0.0,0.0
sample_00001604,sample_00001604,0,1.46,You can shed tears as if no one is around.,-0.55,-0.334,-0.702
sample_00004388,sample_00004388,0,6.09,Photos of Bao Jiaming causing a commotion at the press conference.,1.0,0.47,0.544
sample_00004658,sample_00004658,0,4.32,"No, about all things related to the wedding.",0.0,0.0,0.0
sample_00006364,sample_00006364,0,6.16,"Don't worry, I'm fine. I won't fall apart just because of a failed relationship. I'm not that fragile.",-0.812,0.648,-0.21
sample_00006726,sample_00006726,0,2.12,We have lost one of our most trustworthy comrades.,-0.55,-0.334,-0.702
sample_00002958,sample_00002958,0,4.84,I will get angry if you mention this. Didn't my dad come?,-0.756,0.66,0.208
sample_00005017,sample_00005017,0,3.04,,-0.812,0.648,-0.21
sample_00006216,sample_00006216,0,5.72,"This is different, it's a matter of a lifetime.",-0.812,0.648,-0.21
sample_00004749,sample_00004749,0,5.96,"Mom, Dad, I've made up my mind, I don't want to deal with numbers anymore.",1.0,0.47,0.544
sample_00004761,sample_00004761,0,10.36,"I admit, the reason why I hope everyone comes is to let everyone know that you are now with me.",1.0,0.47,0.544
sample_00004697,sample_00004697,0,4.16,It can also beautify and nourish the skin. You can drink more.,1.0,0.47,0.544
sample_00000974,sample_00000974,0,4.36,"Do you think that by dying, everything will be settled?",-0.55,-0.334,-0.702
